Removed Pin From Net: NetName=NetC38_1 Pin=C38-1
Removed Pin From Net: NetName=3V3_VDD Pin=C46-2
Removed Pin From Net: NetName=3V3_VDD Pin=C47-2
Removed Pin From Net: NetName=3V3_VDD Pin=C49-2
Removed Pin From Net: NetName=3V3_VDD Pin=C51-2
Removed Pin From Net: NetName=3V3_VDD Pin=C52-2
Removed Pin From Net: NetName=3V3_VDD Pin=C53-2
Removed Pin From Net: NetName=3V3_VDD Pin=C54-2
Removed Pin From Net: NetName=3V3_VDD Pin=C55-2
Removed Pin From Net: NetName=3V3_VDD Pin=C56-2
Removed Pin From Net: NetName=3V3_VDD Pin=C60-2
Removed Pin From Net: NetName=3V3_VDD Pin=SB11-1
Removed Pin From Net: NetName=3V3_VDD Pin=SB52-2
Removed Pin From Net: NetName=NetC38_1 Pin=U11-1
Removed Member From Class: ClassName=U_MCU_144_POWER Member=SB52
Change Component Designator: OldDesignator=B2 NewDesignator=B1
Change Component Designator: OldDesignator=C38 NewDesignator=C5
Change Component Designator: OldDesignator=C41 NewDesignator=C2
Change Component Designator: OldDesignator=C42 NewDesignator=C1
Change Component Designator: OldDesignator=C46 NewDesignator=C28
Change Component Designator: OldDesignator=C47 NewDesignator=C24
Change Component Designator: OldDesignator=C48 NewDesignator=C11
Change Component Designator: OldDesignator=C49 NewDesignator=C20
Change Component Designator: OldDesignator=C50 NewDesignator=C12
Change Component Designator: OldDesignator=C51 NewDesignator=C22
Change Component Designator: OldDesignator=C52 NewDesignator=C25
Change Component Designator: OldDesignator=C53 NewDesignator=C21
Change Component Designator: OldDesignator=C54 NewDesignator=C26
Change Component Designator: OldDesignator=C55 NewDesignator=C27
Change Component Designator: OldDesignator=C56 NewDesignator=C19
Change Component Designator: OldDesignator=C57 NewDesignator=C23
Change Component Designator: OldDesignator=C58 NewDesignator=C17
Change Component Designator: OldDesignator=C59 NewDesignator=C6
Change Component Designator: OldDesignator=C60 NewDesignator=C18
Change Component Designator: OldDesignator=C61 NewDesignator=C13
Change Component Designator: OldDesignator=C62 NewDesignator=C10
Change Component Designator: OldDesignator=C63 NewDesignator=C9
Change Component Designator: OldDesignator=C64 NewDesignator=C16
Change Component Designator: OldDesignator=C66 NewDesignator=C14
Change Component Designator: OldDesignator=C67 NewDesignator=C15
Change Component Designator: OldDesignator=C71 NewDesignator=C7
Change Component Designator: OldDesignator=C72 NewDesignator=C8
Change Component Designator: OldDesignator=CN5 NewDesignator=CN1
Change Component Designator: OldDesignator=JP4 NewDesignator=JP1
Change Component Designator: OldDesignator=LD5 NewDesignator=LD1
Change Component Designator: OldDesignator=R12 NewDesignator=R1
Change Component Designator: OldDesignator=R17 NewDesignator=R3
Change Component Designator: OldDesignator=R33 NewDesignator=R4
Change Component Designator: OldDesignator=R34 NewDesignator=R5
Change Component Designator: OldDesignator=R35 NewDesignator=R6
Change Component Designator: OldDesignator=R36 NewDesignator=R10
Change Component Designator: OldDesignator=R37 NewDesignator=R9
Change Component Designator: OldDesignator=R38 NewDesignator=R7
Change Component Designator: OldDesignator=R39 NewDesignator=R8
Change Component Designator: OldDesignator=SB1 NewDesignator=SB5
Change Component Designator: OldDesignator=SB2 NewDesignator=SB4
Change Component Designator: OldDesignator=SB10 NewDesignator=SB2
Change Component Designator: OldDesignator=SB11 NewDesignator=SB3
Change Component Designator: OldDesignator=SB13 NewDesignator=SB10
Change Component Designator: OldDesignator=SB20 NewDesignator=SB1
Change Component Designator: OldDesignator=SB25 NewDesignator=SB9
Change Component Designator: OldDesignator=SB40 NewDesignator=SB7
Change Component Designator: OldDesignator=SB41 NewDesignator=SB6
Change Component Designator: OldDesignator=SB43 NewDesignator=SB11
Change Component Designator: OldDesignator=SB56 NewDesignator=SB8
Change Component Designator: OldDesignator=U8 NewDesignator=U4
Change Component Designator: OldDesignator=U11 NewDesignator=U3
Change Component Designator: OldDesignator=U12 NewDesignator=U2
Change Component Designator: OldDesignator=U20 NewDesignator=U6
Change Component Designator: OldDesignator=U24 NewDesignator=U5
Change Component Designator: OldDesignator=X2 NewDesignator=X1
Change component parameters: Designator = "U14"; Footprint = "ICC_LQFP144_20X20_P050_SOCKET_YAMAICHI_IC149-144-145-B5_NM"; UniqueID = "\OUWECVDB\UIWQTVTY\IUDFBGBV"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "BMS_Part_Number"; Value = "9175347"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://tunmcdsvn.tun.st.com/Component_Datasheet_Library/Trunk/IC/STM_STM32L552ZET6QU"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ECCN_EU"; Value = "NEC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ECCN_US"; Value = "3A991A2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Internal_Part_Number"; Value = "MCD-01349"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "STMICROELECTRONICS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "STM32H7A3ZIT6U"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "LQFP144"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part_Type"; Value = "IC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Provided_By"; Value = "SUBCO with ST control"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Status"; Value = "Released"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "STM32H7A3ZIT6U"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BMS_Part_Number"; Value = "9175293 (cut2.0)"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://tunmcdsvn.tun.st.com/Component_Datasheet_Library/Trunk/IC/STM_STM32L552ZET6QU"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "ECCN_EU"; Value = "NEC"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "ECCN_US"; Value = "3A991A2"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Internal_Part_Number"; Value = "MCD-01403"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "STMICROELECTRONICS"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "STM32H743ZIT6U"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Package"; Value = "LQFP144"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Part_Type"; Value = "IC"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Provided_By"; Value = "SUBCO with ST control"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Status"; Value = "Released"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "Value"; Value = "STM32H743ZIT6U"; VariantName = "H743ZI"
Change component parameters (AddParameter): Name = "BMS_Part_Number"; Value = "9175347"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://tunmcdsvn.tun.st.com/Component_Datasheet_Library/Trunk/IC/STM_STM32L552ZET6QU"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ECCN_EU"; Value = "NEC"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "ECCN_US"; Value = "3A991A2"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Internal_Part_Number"; Value = "MCD-01349"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "STMICROELECTRONICS"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "STM32H7A3ZIT6U"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Package"; Value = "LQFP144"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Part_Type"; Value = "IC"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Provided_By"; Value = "SUBCO with ST control"; VariantName = "H7A3ZI"
Change component parameters (AddParameter): Name = "Status"; Value = "Released"; VariantName = "H7A3ZI"
